238,-6.930000E+002,3.465000E+002
239,-6.320000E+002,3.160000E+002
240,-5.720000E+002,2.860000E+002
241,-5.130000E+002,2.565000E+002
242,-4.540000E+002,2.270000E+002
243,-3.960000E+002,1.980000E+002
244,-3.380000E+002,1.690000E+002
245,-2.800000E+002,1.400000E+002
246,-2.230000E+002,1.115000E+002
247,-1.670000E+002,8.350000E+001
248,-1.100000E+002,5.500000E+001
249,-5.500000E+001,2.750000E+001
