242,2.262755E-023,6.035478E-021,6.058105E-021
243,2.219364E-023,6.018667E-021,6.040860E-021
244,2.176946E-023,6.001945E-021,6.023714E-021
245,2.135477E-023,5.985311E-021,6.006666E-021
246,2.094933E-023,5.968766E-021,5.989715E-021
247,2.055289E-023,5.952308E-021,5.972861E-021
248,2.016523E-023,5.935937E-021,5.956103E-021
249,1.978612E-023,5.919653E-021,5.939439E-021
250,1.941535E-023,5.903454E-021,5.922869E-021
251,1.905270E-023,5.887339E-021,5.906391E-021
252,1.869799E-023,5.871310E-021,5.890008E-021
253,1.835099E-023,5.855364E-021,5.873715E-021
254,1.801153E-023,5.839501E-021,5.857513E-021
255,1.767941E-023,5.823721E-021,5.841401E-021
256,1.735446E-023,5.808024E-021,5.825379E-021
257,1.703650E-023,5.792408E-021,5.809444E-021
258,1.672534E-023,5.776872E-021,5.793597E-021
259,1.642084E-023,5.761418E-021,5.777839E-021
260,1.612282E-023,5.746042E-021,5.762165E-021
261,1.583112E-023,5.730747E-021,5.746578E-021
262,1.554560E-023,5.715530E-021,5.731076E-021
263,1.526610E-023,5.700392E-021,5.715658E-021
264,1.499248E-023,5.685330E-021,5.700323E-021
265,1.472459E-023,5.670347E-021,5.685071E-021
266,1.446230E-023,5.655439E-021,5.669901E-021
267,1.420547E-023,5.640608E-021,5.654813E-021
268,1.395398E-023,5.625851E-021,5.639805E-021
269,1.370770E-023,5.611171E-021,5.624879E-021
270,1.346650E-023,5.596564E-021,5.610031E-021
271,1.323026E-023,5.582032E-021,5.595262E-021
272,1.299887E-023,5.567573E-021,5.580572E-021
273,1.277221E-023,5.553186E-021,5.565958E-021
274,1.255017E-023,5.538872E-021,5.551422E-021
275,1.233265E-023,5.524630E-021,5.536963E-021
276,1.211954E-023,5.510460E-021,5.522580E-021
277,1.191073E-023,5.496361E-021,5.508272E-021
278,1.170613E-023,5.482332E-021,5.494038E-021
279,1.150563E-023,5.468372E-021,5.479878E-021
280,1.130916E-023,5.454482E-021,5.465791E-021
281,1.111660E-023,5.440662E-021,5.451779E-021
282,1.092789E-023,5.426910E-021,5.437838E-021
283,1.074291E-023,5.413226E-021,5.423969E-021
284,1.056160E-023,5.399609E-021,5.410170E-021
285,1.038387E-023,5.386059E-021,5.396443E-021
286,1.020963E-023,5.372577E-021,5.382787E-021
287,1.003881E-023,5.359160E-021,5.369199E-021
288,9.871338E-024,5.345809E-021,5.355681E-021
289,9.707129E-024,5.332523E-021,5.342230E-021
290,9.546115E-024,5.319302E-021,5.328849E-021
291,9.388222E-024,5.306146E-021,5.315535E-021
292,9.233384E-024,5.293054E-021,5.302287E-021
293,9.081532E-024,5.280025E-021,5.289106E-021
294,8.932599E-024,5.267059E-021,5.275991E-021
295,8.786524E-024,5.254156E-021,5.262942E-021
296,8.643240E-024,5.241315E-021,5.249958E-021
297,8.502690E-024,5.228536E-021,5.237038E-021
298,8.364811E-024,5.215818E-021,5.224182E-021
299,8.229548E-024,5.203161E-021,5.211391E-021
300,8.096842E-024,5.190564E-021,5.198661E-021
301,7.966637E-024,5.178029E-021,5.185995E-021
302,7.838882E-024,5.165552E-021,5.173391E-021
303,7.713521E-024,5.153135E-021,5.160849E-021
304,7.590505E-024,5.140777E-021,5.148367E-021
305,7.469783E-024,5.128477E-021,5.135947E-021
306,7.351306E-024,5.116236E-021,5.123587E-021
307,7.235028E-024,5.104052E-021,5.111287E-021
308,7.120898E-024,5.091926E-021,5.099047E-021
309,7.008875E-024,5.079857E-021,5.086866E-021
